created_at,tweet_text,hashtags
2022-11-06 13:28:47,"RT @PTSDorMe: B/c I’ve gone that far
B/c I have done that 
B/c I’ve crossed that line
B/c I’ve gone that black 

These pushups are 4 me
B/c…",[]
2022-11-06 13:26:22,"RT @PTSDorMe: B/c I’ve gone that far
B/c I have done that 
B/c I’ve crossed that line
B/c I’ve gone that black 

These pushups are 4 me
B/c…",[]
2022-11-06 13:25:46,"RT @DrBuzz_Forensic: Actor Brad Davis was #BornOnThisDay,Nov. 6, 1949. Remembered for the films Midnight Express (1978) &amp; Querelle (1982).S…","[{'text': 'BornOnThisDay', 'indices': [42, 56]}]"
2022-11-06 13:20:13,"Actor Brad Davis was #BornOnThisDay,Nov. 6, 1949. Remembered for the films Midnight Express (1978) &amp; Querelle (1982).Suffering from his #HIV/#AIDS status, Davis passed from #suicide (drug OD)in 1991 (age 41). #RIP #GoneTooSoon #SuicidePrevention #SuicideAwareness #AIDS #Awareness https://t.co/PdsBfgskiO","[{'text': 'BornOnThisDay', 'indices': [21, 35]}, {'text': 'HIV', 'indices': [140, 144]}, {'text': 'AIDS', 'indices': [145, 150]}, {'text': 'suicide', 'indices': [177, 185]}, {'text': 'RIP', 'indices': [213, 217]}, {'text': 'GoneTooSoon', 'indices': [218, 230]}, {'text': 'SuicidePrevention', 'indices': [231, 249]}, {'text': 'SuicideAwareness', 'indices': [250, 267]}, {'text': 'AIDS', 'indices': [268, 273]}, {'text': 'Awareness', 'indices': [274, 284]}]"
2022-11-06 13:15:06,This! Amen! Thank you @1of2vics #SuicidePrevention #SuicideAwareness #MentalHealthMatters #YouAreNotAlone #EndTheStigma https://t.co/MMy5EZyhSZ,"[{'text': 'SuicidePrevention', 'indices': [32, 50]}, {'text': 'SuicideAwareness', 'indices': [51, 68]}, {'text': 'MentalHealthMatters', 'indices': [69, 89]}, {'text': 'YouAreNotAlone', 'indices': [90, 105]}, {'text': 'EndTheStigma', 'indices': [106, 119]}]"
2022-11-06 13:10:45,"RT @FryPeggy1: #turn22to0 #22for22 #PTSD  #anxiety #SuicideAwareness #Depression

Day 310 of 365
Any time any where
All Vets &amp; anyone who s…","[{'text': 'turn22to0', 'indices': [15, 25]}, {'text': '22for22', 'indices': [26, 34]}, {'text': 'PTSD', 'indices': [35, 40]}, {'text': 'anxiety', 'indices': [42, 50]}, {'text': 'SuicideAwareness', 'indices': [51, 68]}, {'text': 'Depression', 'indices': [69, 80]}]"
2022-11-06 12:59:25,"RT @pgockley: I dwell in possibility

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedViolence #SuicideAwareness #bullying #…","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [38, 63]}, {'text': 'EndViolence', 'indices': [65, 77]}, {'text': 'EliminateBullyingBasedViolence', 'indices': [78, 109]}, {'text': 'SuicideAwareness', 'indices': [110, 127]}, {'text': 'bullying', 'indices': [128, 137]}]"
2022-11-06 12:59:18,"RT @reputationlearn: Luck is a matter of preparation meeting opportunity.

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedV…","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [75, 100]}, {'text': 'EndViolence', 'indices': [102, 114]}]"
2022-11-06 12:49:17,"RT @reputationlearn: The only source of knowledge is experience.

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedViolence #…","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [66, 91]}, {'text': 'EndViolence', 'indices': [93, 105]}, {'text': 'EliminateBullyingBasedViolence', 'indices': [106, 137]}]"
2022-11-06 12:33:37,"#AskMeAnything 

Green eyed and change shades, and auburn haired. Been complimented for my smile. 

Check out my #pushup #Video for #PTSD #CPTSD #anxiety #depression #SuicidePrevention #SuicideAwareness #22for22 and tell me what your favorite is 🤗 https://t.co/cFvkTMLrfO","[{'text': 'AskMeAnything', 'indices': [0, 14]}, {'text': 'pushup', 'indices': [113, 120]}, {'text': 'Video', 'indices': [121, 127]}, {'text': 'PTSD', 'indices': [132, 137]}, {'text': 'CPTSD', 'indices': [138, 144]}, {'text': 'anxiety', 'indices': [145, 153]}, {'text': 'depression', 'indices': [154, 165]}, {'text': 'SuicidePrevention', 'indices': [166, 184]}, {'text': 'SuicideAwareness', 'indices': [185, 202]}, {'text': '22for22', 'indices': [203, 211]}]"
2022-11-06 12:30:50,"@Lazyfoxgirl1 I'm game. I would love to hear others or be available to talk about #veteran, #mentalhealth, #gamerdad #SuicideAwareness issues ✌️😎 .","[{'text': 'veteran', 'indices': [82, 90]}, {'text': 'mentalhealth', 'indices': [92, 105]}, {'text': 'gamerdad', 'indices': [107, 116]}, {'text': 'SuicideAwareness', 'indices': [117, 134]}]"
2022-11-06 12:30:06,"""Harsh words shatter his self-esteem. Will their friends’ intervention work before it all ends in suicide?
Lost Love by @JoniMartins3
⭐️⭐️⭐️⭐️⭐️
#CoPromos #Romance #Suicideawareness
Grab this emotional read now!"" https://t.co/or8pSqfhmM","[{'text': 'CoPromos', 'indices': [145, 154]}, {'text': 'Romance', 'indices': [155, 163]}, {'text': 'Suicideawareness', 'indices': [164, 181]}]"
2022-11-06 12:26:39,"RT @pgockley: Courage without Wisdom leads directly to Hate

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedViolence #Suici…","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [61, 86]}, {'text': 'EndViolence', 'indices': [88, 100]}, {'text': 'EliminateBullyingBasedViolence', 'indices': [101, 132]}]"
2022-11-06 12:13:26,"RT @reputationlearn: You own everything that happens to you. Tell your stories if people wanted you to write warmly about them, they should…",[]
2022-11-06 12:12:56,"RT @reputationlearn: You own everything that happens to you. Tell your stories if people wanted you to write warmly about them, they should…",[]
2022-11-06 12:12:30,"RT @FryPeggy1: #turn22to0 #22for22 #PTSD  #anxiety #SuicideAwareness #Depression

Day 310 of 365
Any time any where
All Vets &amp; anyone who s…","[{'text': 'turn22to0', 'indices': [15, 25]}, {'text': '22for22', 'indices': [26, 34]}, {'text': 'PTSD', 'indices': [35, 40]}, {'text': 'anxiety', 'indices': [42, 50]}, {'text': 'SuicideAwareness', 'indices': [51, 68]}, {'text': 'Depression', 'indices': [69, 80]}]"
2022-11-06 12:10:36,"You own everything that happens to you. Tell your stories if people wanted you to write warmly about them, they should've behaved better.

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedViolence #SuicideAwareness #bullying #awareness #mentalhealth #humanity https://t.co/caZzp4ai0m","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [139, 164]}, {'text': 'EndViolence', 'indices': [166, 178]}, {'text': 'EliminateBullyingBasedViolence', 'indices': [179, 210]}, {'text': 'SuicideAwareness', 'indices': [211, 228]}, {'text': 'bullying', 'indices': [229, 238]}, {'text': 'awareness', 'indices': [239, 249]}, {'text': 'mentalhealth', 'indices': [250, 263]}, {'text': 'humanity', 'indices': [264, 273]}]"
2022-11-06 12:09:39,"#turn22to0 #22for22 #PTSD  #anxiety #SuicideAwareness #Depression

Day 310 of 365
Any time any where
All Vets &amp; anyone who suffers
One is too many 

If you are struggling or suffering in any way please come to us or call someone
You don't have to do this alone
We are here for you https://t.co/uuIaT2gQfY","[{'text': 'turn22to0', 'indices': [0, 10]}, {'text': '22for22', 'indices': [11, 19]}, {'text': 'PTSD', 'indices': [20, 25]}, {'text': 'anxiety', 'indices': [27, 35]}, {'text': 'SuicideAwareness', 'indices': [36, 53]}, {'text': 'Depression', 'indices': [54, 65]}]"
2022-11-06 12:08:06,"RT @pgockley: Courage without Wisdom leads directly to Hate

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedViolence #Suici…","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [61, 86]}, {'text': 'EndViolence', 'indices': [88, 100]}, {'text': 'EliminateBullyingBasedViolence', 'indices': [101, 132]}]"
2022-11-06 12:07:40,"RT @reputationlearn: The only source of knowledge is experience.

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedViolence #…","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [66, 91]}, {'text': 'EndViolence', 'indices': [93, 105]}, {'text': 'EliminateBullyingBasedViolence', 'indices': [106, 137]}]"
2022-11-06 12:07:31,"Courage without Wisdom leads directly to Hate

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedViolence #SuicideAwareness #bullying #awareness #mentalhealth #humanity https://t.co/W8IWcIymg1","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [47, 72]}, {'text': 'EndViolence', 'indices': [74, 86]}, {'text': 'EliminateBullyingBasedViolence', 'indices': [87, 118]}, {'text': 'SuicideAwareness', 'indices': [119, 136]}, {'text': 'bullying', 'indices': [137, 146]}, {'text': 'awareness', 'indices': [147, 157]}, {'text': 'mentalhealth', 'indices': [158, 171]}, {'text': 'humanity', 'indices': [172, 181]}]"
2022-11-06 12:03:11,"RT @pgockley: Talk sense to a fool and he calls you foolish.

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedViolence #Suic…","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [62, 87]}, {'text': 'EndViolence', 'indices': [89, 101]}, {'text': 'EliminateBullyingBasedViolence', 'indices': [102, 133]}]"
2022-11-06 12:00:05,"When love is lost, depression and suicidal thoughts reign. Will family and friends succeed to turn things around before life is also lost?
Lost Love by @JoniMartins3
⭐️⭐️⭐️⭐️⭐️
https://t.co/1sTRhJyhNN
#KCHpromote #Suicideawareness https://t.co/9knqtBsnrm","[{'text': 'KCHpromote', 'indices': [201, 212]}, {'text': 'Suicideawareness', 'indices': [213, 230]}]"
2022-11-06 11:32:31,"RT @pgockley: Talk sense to a fool and he calls you foolish.

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedViolence #Suic…","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [62, 87]}, {'text': 'EndViolence', 'indices': [89, 101]}, {'text': 'EliminateBullyingBasedViolence', 'indices': [102, 133]}]"
2022-11-06 11:30:17,"Talk sense to a fool and he calls you foolish.

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedViolence #SuicideAwareness #bullying #awareness #mentalhealth #humanity https://t.co/LkPLg3KtAx","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [48, 73]}, {'text': 'EndViolence', 'indices': [75, 87]}, {'text': 'EliminateBullyingBasedViolence', 'indices': [88, 119]}, {'text': 'SuicideAwareness', 'indices': [120, 137]}, {'text': 'bullying', 'indices': [138, 147]}, {'text': 'awareness', 'indices': [148, 158]}, {'text': 'mentalhealth', 'indices': [159, 172]}, {'text': 'humanity', 'indices': [173, 182]}]"
2022-11-06 11:28:14,"RT @reputationlearn: The only source of knowledge is experience.

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedViolence #…","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [66, 91]}, {'text': 'EndViolence', 'indices': [93, 105]}, {'text': 'EliminateBullyingBasedViolence', 'indices': [106, 137]}]"
2022-11-06 11:27:27,"The only source of knowledge is experience.

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedViolence #SuicideAwareness #bullying #awareness #mentalhealth #humanity https://t.co/bXEuAIpen2","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [45, 70]}, {'text': 'EndViolence', 'indices': [72, 84]}, {'text': 'EliminateBullyingBasedViolence', 'indices': [85, 116]}, {'text': 'SuicideAwareness', 'indices': [117, 134]}, {'text': 'bullying', 'indices': [135, 144]}, {'text': 'awareness', 'indices': [145, 155]}, {'text': 'mentalhealth', 'indices': [156, 169]}, {'text': 'humanity', 'indices': [170, 179]}]"
2022-11-06 11:16:31,"RT Would you be comfortable asking someone if they are contemplating suicide?

Read our latest blog to find out how you can become more confident.

https://t.co/YEJ8uc4VXM

#suicide 

#suicideawareness 

#suicideprevention","[{'text': 'suicide', 'indices': [173, 181]}, {'text': 'suicideawareness', 'indices': [184, 201]}, {'text': 'suicideprevention', 'indices': [204, 222]}]"
2022-11-06 11:14:29,"RT @reputationlearn: Luck is a matter of preparation meeting opportunity.

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedV…","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [75, 100]}, {'text': 'EndViolence', 'indices': [102, 114]}]"
2022-11-06 11:14:25,"RT @pgockley: I dwell in possibility

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedViolence #SuicideAwareness #bullying #…","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [38, 63]}, {'text': 'EndViolence', 'indices': [65, 77]}, {'text': 'EliminateBullyingBasedViolence', 'indices': [78, 109]}, {'text': 'SuicideAwareness', 'indices': [110, 127]}, {'text': 'bullying', 'indices': [128, 137]}]"
2022-11-06 11:09:00,"I dwell in possibility

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedViolence #SuicideAwareness #bullying #awareness #mentalhealth #humanity https://t.co/i00LjFnsss","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [24, 49]}, {'text': 'EndViolence', 'indices': [51, 63]}, {'text': 'EliminateBullyingBasedViolence', 'indices': [64, 95]}, {'text': 'SuicideAwareness', 'indices': [96, 113]}, {'text': 'bullying', 'indices': [114, 123]}, {'text': 'awareness', 'indices': [124, 134]}, {'text': 'mentalhealth', 'indices': [135, 148]}, {'text': 'humanity', 'indices': [149, 158]}]"
2022-11-06 11:07:19,"Luck is a matter of preparation meeting opportunity.

#ThinkBIGSundayWithMarsha  #EndViolence #EliminateBullyingBasedViolence #SuicideAwareness #bullying #awareness #mentalhealth #humanity https://t.co/L8Ua1XsgtL","[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [54, 79]}, {'text': 'EndViolence', 'indices': [81, 93]}, {'text': 'EliminateBullyingBasedViolence', 'indices': [94, 125]}, {'text': 'SuicideAwareness', 'indices': [126, 143]}, {'text': 'bullying', 'indices': [144, 153]}, {'text': 'awareness', 'indices': [154, 164]}, {'text': 'mentalhealth', 'indices': [165, 178]}, {'text': 'humanity', 'indices': [179, 188]}]"
2022-11-06 10:52:05,"#SuicidePrevention &amp;
#SuicideAwareness is a must.

And the beauty of it all...a sea lion gave him the second chance, not a human. 
#AnimalLovers
#MensHealthAwarenessMonth 
#MensMentalHealthMonth https://t.co/2er6sImNc5","[{'text': 'SuicidePrevention', 'indices': [0, 18]}, {'text': 'SuicideAwareness', 'indices': [25, 42]}, {'text': 'AnimalLovers', 'indices': [135, 148]}, {'text': 'MensHealthAwarenessMonth', 'indices': [149, 174]}, {'text': 'MensMentalHealthMonth', 'indices': [176, 198]}]"
2022-11-06 10:29:31,06/11/19💙💫 I’ll find you in the morning sun. &amp; when the night is new… I’ll be looking at the moon. But I’ll be seeing you. - Miss you x #mensmentalhealth #SuicidePrevention  #SuicideAwareness,"[{'text': 'mensmentalhealth', 'indices': [140, 157]}, {'text': 'SuicidePrevention', 'indices': [158, 176]}, {'text': 'SuicideAwareness', 'indices': [178, 195]}]"
2022-11-06 10:20:31,RT @HITGCIC: CHECK IN ON YOUR MATES #mentalhealth #SuicidePrevention #SuicideAwareness #Talk https://t.co/LfA1ckuumY,"[{'text': 'mentalhealth', 'indices': [36, 49]}, {'text': 'SuicidePrevention', 'indices': [50, 68]}, {'text': 'SuicideAwareness', 'indices': [69, 86]}, {'text': 'Talk', 'indices': [87, 92]}]"
2022-11-06 10:03:41,CHECK IN ON YOUR MATES #mentalhealth #SuicidePrevention #SuicideAwareness #Talk https://t.co/LfA1ckuumY,"[{'text': 'mentalhealth', 'indices': [23, 36]}, {'text': 'SuicidePrevention', 'indices': [37, 55]}, {'text': 'SuicideAwareness', 'indices': [56, 73]}, {'text': 'Talk', 'indices': [74, 79]}]"
2022-11-06 09:59:01,"Today there will be a short service in The Chapter House  @York_Minster at 2:30pm, where the Yorkshire Speak Their Name Suicide Memorial Quilt is on display. If you are in York plz come &amp; join us as we remember all lost to #Suicide #SuicidePrevention #SuicideAwareness https://t.co/MJl0ZCrHDF","[{'text': 'Suicide', 'indices': [227, 235]}, {'text': 'SuicidePrevention', 'indices': [236, 254]}, {'text': 'SuicideAwareness', 'indices': [255, 272]}]"
2022-11-06 09:54:57,"RT @Yorkshire_STN: Today there will be a short service in The Chapter House  @York_Minster at 2:30pm, where the Yorkshire Speak Their Name…",[]
2022-11-06 09:21:34,RT @JoniMartins3: A love lost. Depression and suicidal ideation. Regrets for harsh words uttered. Can family and friends turn things around…,[]
2022-11-06 09:04:23,"RT @Yorkshire_STN: Today there will be a short service in The Chapter House  @York_Minster at 2:30pm, where the Yorkshire Speak Their Name…",[]
2022-11-06 09:03:56,"RT @Yorkshire_STN: Today there will be a short service in The Chapter House  @York_Minster at 2:30pm, where the Yorkshire Speak Their Name…",[]
2022-11-06 08:57:00,"RT @Yorkshire_STN: Today there will be a short service in The Chapter House  @York_Minster at 2:30pm, where the Yorkshire Speak Their Name…",[]
2022-11-06 08:41:53,"RT @Zer0Suicide: #FeedbackFriday

If you knew someone was struggling with thoughts of #suicide would you want to know what to say and do? O…","[{'text': 'FeedbackFriday', 'indices': [17, 32]}, {'text': 'suicide', 'indices': [86, 94]}]"
2022-11-06 08:29:54,"RT @Yorkshire_STN: Today there will be a short service in The Chapter House  @York_Minster at 2:30pm, where the Yorkshire Speak Their Name…",[]
2022-11-06 08:22:17,"Today there will be a short service in The Chapter House  @York_Minster at 2:30pm, where the Yorkshire Speak Their Name Suicide Memorial Quilt is on display. If you are in York plz come &amp; join us as we remember all lost to #Suicide #SuicidePrevention #SuicideAwareness","[{'text': 'Suicide', 'indices': [227, 235]}, {'text': 'SuicidePrevention', 'indices': [236, 254]}, {'text': 'SuicideAwareness', 'indices': [255, 272]}]"
